No.,Time,Temperature℉
1445,2020-02-01 10:11:39,53.6
1446,2020-02-01 10:26:39,53.6
1447,2020-02-01 10:41:39,53.6
1448,2020-02-01 10:56:39,53.9
1449,2020-02-01 11:11:39,53.9
1450,2020-02-01 11:26:39,54.1
1451,2020-02-01 11:41:39,54.1
1452,2020-02-01 11:56:39,53.7
1453,2020-02-01 12:11:39,53.9
1454,2020-02-01 12:26:39,53.9
1455,2020-02-01 12:41:39,53.7
1456,2020-02-01 12:56:39,54.1
1457,2020-02-01 13:11:39,53.9
1458,2020-02-01 13:26:39,54.1
1459,2020-02-01 13:41:39,54.1
1460,2020-02-01 13:56:39,54.1
1461,2020-02-01 14:11:39,53.9
1462,2020-02-01 14:26:39,54.1
1463,2020-02-01 14:41:39,54.3
1464,2020-02-01 14:56:39,54.3
1465,2020-02-01 15:11:39,54.3
1466,2020-02-01 15:26:39,54.3
1467,2020-02-01 15:41:39,54.3
1468,2020-02-01 15:56:39,54.5
1469,2020-02-01 16:11:39,54.3
1470,2020-02-01 16:26:39,54.3
1471,2020-02-01 16:41:39,54.5
1472,2020-02-01 16:56:39,54.5
1473,2020-02-01 17:11:39,54.3
1474,2020-02-01 17:26:39,54.3
1475,2020-02-01 17:41:39,54.3
1476,2020-02-01 17:56:39,54.3
1477,2020-02-01 18:11:39,54.3
1478,2020-02-01 18:26:39,54.3
1479,2020-02-01 18:41:39,54.3
1480,2020-02-01 18:56:39,54.3
1481,2020-02-01 19:11:39,54.1
1482,2020-02-01 19:26:39,54.1
1483,2020-02-01 19:41:39,53.9
1484,2020-02-01 19:56:39,53.9
1485,2020-02-01 20:11:39,53.9
1486,2020-02-01 20:26:39,53.9
1487,2020-02-01 20:41:39,53.9
1488,2020-02-01 20:56:39,53.9
1489,2020-02-01 21:11:39,53.9
1490,2020-02-01 21:26:39,53.9
1491,2020-02-01 21:41:39,53.7
1492,2020-02-01 21:56:39,53.7
1493,2020-02-01 22:11:39,53.7
1494,2020-02-01 22:26:39,53.7
1495,2020-02-01 22:41:39,53.7
1496,2020-02-01 22:56:39,53.7
1497,2020-02-01 23:11:39,53.6
1498,2020-02-01 23:26:39,53.7
1499,2020-02-01 23:41:39,53.7
1500,2020-02-01 23:56:39,53.7
1501,2020-02-02 00:11:39,53.6
1502,2020-02-02 00:26:39,53.6
1503,2020-02-02 00:41:39,53.6
1504,2020-02-02 00:56:39,53.6
1505,2020-02-02 01:11:39,53.4
1506,2020-02-02 01:26:39,53.4
1507,2020-02-02 01:41:39,53.4
1508,2020-02-02 01:56:39,53.6
1509,2020-02-02 02:11:39,53.6
1510,2020-02-02 02:26:39,53.6
1511,2020-02-02 02:41:39,53.6
1512,2020-02-02 02:56:39,53.4
1513,2020-02-02 03:11:39,53.4
1514,2020-02-02 03:26:39,53.4
1515,2020-02-02 03:41:39,53.4
1516,2020-02-02 03:56:39,53.4
1517,2020-02-02 04:11:39,53.4
1518,2020-02-02 04:26:39,53.6
1519,2020-02-02 04:41:39,53.6
1520,2020-02-02 04:56:39,53.4
1521,2020-02-02 05:11:39,53.4
1522,2020-02-02 05:26:39,53.4
1523,2020-02-02 05:41:39,53.4
1524,2020-02-02 05:56:39,53.2
1525,2020-02-02 06:11:39,53.4
1526,2020-02-02 06:26:39,53.2
1527,2020-02-02 06:41:39,53.2
1528,2020-02-02 06:56:39,53.2
1529,2020-02-02 07:11:39,53.4
1530,2020-02-02 07:26:39,53.4
1531,2020-02-02 07:41:39,53.4
1532,2020-02-02 07:56:39,53.4
1533,2020-02-02 08:11:39,53.4
1534,2020-02-02 08:26:39,53.4
1535,2020-02-02 08:41:39,53.4
1536,2020-02-02 08:56:39,53.4
1537,2020-02-02 09:11:39,53.4
1538,2020-02-02 09:26:39,53.4
1539,2020-02-02 09:41:39,53.4
1540,2020-02-02 09:56:39,53.4
1541,2020-02-02 10:11:39,53.6
1542,2020-02-02 10:26:39,53.6
1543,2020-02-02 10:41:39,53.6
1544,2020-02-02 10:56:39,53.6
1545,2020-02-02 11:11:39,53.6
1546,2020-02-02 11:26:39,53.6
1547,2020-02-02 11:41:39,53.6
1548,2020-02-02 11:56:39,53.6
1549,2020-02-02 12:11:39,53.7
1550,2020-02-02 12:26:39,53.7
1551,2020-02-02 12:41:39,53.7
1552,2020-02-02 12:56:39,53.7
1553,2020-02-02 13:11:39,53.7
1554,2020-02-02 13:26:39,53.9
1555,2020-02-02 13:41:39,53.9
1556,2020-02-02 13:56:39,53.9
1557,2020-02-02 14:11:39,53.7
1558,2020-02-02 14:26:39,53.9
1559,2020-02-02 14:41:39,53.7
1560,2020-02-02 14:56:39,53.9
1561,2020-02-02 15:11:39,53.7
1562,2020-02-02 15:26:39,53.7
1563,2020-02-02 15:41:39,53.7
1564,2020-02-02 15:56:39,53.9
1565,2020-02-02 16:11:39,53.7
1566,2020-02-02 16:26:39,53.9
1567,2020-02-02 16:41:39,53.7
1568,2020-02-02 16:56:39,53.7
1569,2020-02-02 17:11:39,53.7
1570,2020-02-02 17:26:39,53.6
1571,2020-02-02 17:41:39,53.6
1572,2020-02-02 17:56:39,53.6
1573,2020-02-02 18:11:39,53.6
1574,2020-02-02 18:26:39,53.4
1575,2020-02-02 18:41:39,53.4
1576,2020-02-02 18:56:39,53.6
1577,2020-02-02 19:11:39,53.4
1578,2020-02-02 19:26:39,53.2
1579,2020-02-02 19:41:39,53.4
1580,2020-02-02 19:56:39,53.4
1581,2020-02-02 20:11:39,53.2
1582,2020-02-02 20:26:39,53.4
1583,2020-02-02 20:41:39,53.4
1584,2020-02-02 20:56:39,53.2
1585,2020-02-02 21:11:39,53.2
1586,2020-02-02 21:26:39,53.2
1587,2020-02-02 21:41:39,53.4
1588,2020-02-02 21:56:39,53.2
1589,2020-02-02 22:11:39,53.2
1590,2020-02-02 22:26:39,53.0
1591,2020-02-02 22:41:39,53.0
1592,2020-02-02 22:56:39,53.0
1593,2020-02-02 23:11:39,53.0
1594,2020-02-02 23:26:39,53.0
1595,2020-02-02 23:41:39,53.2
1596,2020-02-02 23:56:39,53.0
1597,2020-02-03 00:11:39,53.0
1598,2020-02-03 00:26:39,53.2
1599,2020-02-03 00:41:39,53.2
1600,2020-02-03 00:56:39,53.0
1601,2020-02-03 01:11:39,52.8
1602,2020-02-03 01:26:39,52.8
1603,2020-02-03 01:41:39,52.8
1604,2020-02-03 01:56:39,52.8
1605,2020-02-03 02:11:39,52.8
1606,2020-02-03 02:26:39,52.8
1607,2020-02-03 02:41:39,52.8
1608,2020-02-03 02:56:39,53.0
1609,2020-02-03 03:11:39,52.8
1610,2020-02-03 03:26:39,52.8
1611,2020-02-03 03:41:39,52.8
1612,2020-02-03 03:56:39,52.8
1613,2020-02-03 04:11:39,52.8
1614,2020-02-03 04:26:39,53.0
1615,2020-02-03 04:41:39,52.8
1616,2020-02-03 04:56:39,52.8
1617,2020-02-03 05:11:39,52.8
1618,2020-02-03 05:26:39,52.8
1619,2020-02-03 05:41:39,52.8
1620,2020-02-03 05:56:39,52.8
1621,2020-02-03 06:11:39,52.8
1622,2020-02-03 06:26:39,52.7
1623,2020-02-03 06:41:39,52.5
1624,2020-02-03 06:56:39,52.7
1625,2020-02-03 07:11:39,52.8
1626,2020-02-03 07:26:39,52.7
1627,2020-02-03 07:41:39,52.7
1628,2020-02-03 07:56:39,52.8
1629,2020-02-03 08:11:39,52.7
1630,2020-02-03 08:26:39,52.8
1631,2020-02-03 08:41:39,52.8
1632,2020-02-03 08:56:39,52.8
1633,2020-02-03 09:11:39,52.8
1634,2020-02-03 09:26:39,52.7
1635,2020-02-03 09:41:39,52.8
1636,2020-02-03 09:56:39,52.8
1637,2020-02-03 10:11:39,52.8
1638,2020-02-03 10:26:39,53.0
1639,2020-02-03 10:41:39,53.0
1640,2020-02-03 10:56:39,53.2
1641,2020-02-03 11:11:39,53.2
1642,2020-02-03 11:26:39,53.2
1643,2020-02-03 11:41:39,53.4
1644,2020-02-03 11:56:39,53.4
1645,2020-02-03 12:11:39,53.4
1646,2020-02-03 12:26:39,53.4
1647,2020-02-03 12:41:39,53.4
1648,2020-02-03 12:56:39,53.4
1649,2020-02-03 13:11:39,53.4
1650,2020-02-03 13:26:39,53.4
1651,2020-02-03 13:41:39,53.6
1652,2020-02-03 13:56:39,53.4
1653,2020-02-03 14:11:39,53.4
1654,2020-02-03 14:26:39,53.4
1655,2020-02-03 14:41:39,53.6
1656,2020-02-03 14:56:39,53.4
1657,2020-02-03 15:11:39,53.4
1658,2020-02-03 15:26:39,53.4
1659,2020-02-03 15:41:39,53.2
1660,2020-02-03 15:56:39,53.2
1661,2020-02-03 16:11:39,53.0
1662,2020-02-03 16:26:39,53.0
1663,2020-02-03 16:41:39,53.0
1664,2020-02-03 16:56:39,53.0
1665,2020-02-03 17:11:39,53.0
1666,2020-02-03 17:26:39,53.0
1667,2020-02-03 17:41:39,53.0
1668,2020-02-03 17:56:39,53.0
1669,2020-02-03 18:11:39,53.0
1670,2020-02-03 18:26:39,53.0
1671,2020-02-03 18:41:39,53.2
1672,2020-02-03 18:56:39,53.2
1673,2020-02-03 19:11:39,53.0
1674,2020-02-03 19:26:39,52.8
1675,2020-02-03 19:41:39,52.8
1676,2020-02-03 19:56:39,52.8
1677,2020-02-03 20:11:39,52.8
1678,2020-02-03 20:26:39,52.8
1679,2020-02-03 20:41:39,52.8
1680,2020-02-03 20:56:39,52.8
1681,2020-02-03 21:11:39,52.7
1682,2020-02-03 21:26:39,52.8
1683,2020-02-03 21:41:39,52.8
1684,2020-02-03 21:56:39,52.8
1685,2020-02-03 22:11:39,52.8
1686,2020-02-03 22:26:39,52.8
1687,2020-02-03 22:41:39,52.8
1688,2020-02-03 22:56:39,52.8
1689,2020-02-03 23:11:39,52.7
1690,2020-02-03 23:26:39,52.7
1691,2020-02-03 23:41:39,52.7
1692,2020-02-03 23:56:39,52.7
1693,2020-02-04 00:11:39,52.7
1694,2020-02-04 00:26:39,52.5
1695,2020-02-04 00:41:39,52.7
1696,2020-02-04 00:56:39,52.7
1697,2020-02-04 01:11:39,52.7
1698,2020-02-04 01:26:39,52.7
1699,2020-02-04 01:41:39,52.7
1700,2020-02-04 01:56:39,52.7
1701,2020-02-04 02:11:39,52.5
1702,2020-02-04 02:26:39,52.5
1703,2020-02-04 02:41:39,52.5
1704,2020-02-04 02:56:39,52.5
1705,2020-02-04 03:11:39,52.5
1706,2020-02-04 03:26:39,52.5
1707,2020-02-04 03:41:39,52.5
1708,2020-02-04 03:56:39,52.3
1709,2020-02-04 04:11:39,52.1
1710,2020-02-04 04:26:39,52.3
1711,2020-02-04 04:41:39,52.3
1712,2020-02-04 04:56:39,52.3
1713,2020-02-04 05:11:39,52.5
1714,2020-02-04 05:26:39,52.3
1715,2020-02-04 05:41:39,51.9
1716,2020-02-04 05:56:39,51.9
1717,2020-02-04 06:11:39,51.8
1718,2020-02-04 06:26:39,51.9
1719,2020-02-04 06:41:39,51.9
1720,2020-02-04 06:56:39,52.1
1721,2020-02-04 07:11:39,51.9
1722,2020-02-04 07:26:39,52.1
1723,2020-02-04 07:41:39,52.1
1724,2020-02-04 07:56:39,51.9
1725,2020-02-04 08:11:39,52.1
1726,2020-02-04 08:26:39,51.9
1727,2020-02-04 08:41:39,51.9
1728,2020-02-04 08:56:39,52.1
1729,2020-02-04 09:11:39,52.3
1730,2020-02-04 09:26:39,52.3
1731,2020-02-04 09:41:39,52.5
1732,2020-02-04 09:56:39,52.3
1733,2020-02-04 10:11:39,52.5
1734,2020-02-04 10:26:39,52.5
1735,2020-02-04 10:41:39,52.7
1736,2020-02-04 10:56:39,52.7
1737,2020-02-04 11:11:39,52.8
1738,2020-02-04 11:26:39,52.8
1739,2020-02-04 11:41:39,52.8
1740,2020-02-04 11:56:39,52.8
1741,2020-02-04 12:11:39,52.8
1742,2020-02-04 12:26:39,52.8
1743,2020-02-04 12:41:39,52.8
1744,2020-02-04 12:56:39,52.8
1745,2020-02-04 13:11:39,52.8
1746,2020-02-04 13:26:39,52.8
1747,2020-02-04 13:41:39,52.8
1748,2020-02-04 13:56:39,52.8
1749,2020-02-04 14:11:39,52.8
1750,2020-02-04 14:26:39,52.8
1751,2020-02-04 14:41:39,52.8
1752,2020-02-04 14:56:39,52.8
1753,2020-02-04 15:11:39,52.8
1754,2020-02-04 15:26:39,52.8
1755,2020-02-04 15:41:39,52.8
1756,2020-02-04 15:56:39,52.8
1757,2020-02-04 16:11:39,52.8
1758,2020-02-04 16:26:39,52.8
1759,2020-02-04 16:41:39,52.8
1760,2020-02-04 16:56:39,52.8
1761,2020-02-04 17:11:39,52.8
1762,2020-02-04 17:26:39,52.8
1763,2020-02-04 17:41:39,52.8
1764,2020-02-04 17:56:39,52.8
1765,2020-02-04 18:11:39,52.8
1766,2020-02-04 18:26:39,52.8
1767,2020-02-04 18:41:39,52.8
1768,2020-02-04 18:56:39,52.8
1769,2020-02-04 19:11:39,52.8
1770,2020-02-04 19:26:39,52.8
1771,2020-02-04 19:41:39,52.8
1772,2020-02-04 19:56:39,52.8
1773,2020-02-04 20:11:39,52.8
1774,2020-02-04 20:26:39,52.8
1775,2020-02-04 20:41:39,52.8
1776,2020-02-04 20:56:39,52.8
1777,2020-02-04 21:11:39,52.8
1778,2020-02-04 21:26:39,52.8
1779,2020-02-04 21:41:39,52.8
1780,2020-02-04 21:56:39,52.8
1781,2020-02-04 22:11:39,52.7
1782,2020-02-04 22:26:39,52.5
1783,2020-02-04 22:41:39,52.5
1784,2020-02-04 22:56:39,52.5
1785,2020-02-04 23:11:39,52.5
1786,2020-02-04 23:26:39,52.5
1787,2020-02-04 23:41:39,52.3
1788,2020-02-04 23:56:39,52.3
1789,2020-02-05 00:11:39,52.3
1790,2020-02-05 00:26:39,52.3
1791,2020-02-05 00:41:39,52.3
1792,2020-02-05 00:56:39,52.3
1793,2020-02-05 01:11:39,52.3
1794,2020-02-05 01:26:39,52.3
1795,2020-02-05 01:41:39,52.1
1796,2020-02-05 01:56:39,52.5
1797,2020-02-05 02:11:39,52.5
1798,2020-02-05 02:26:39,51.9
1799,2020-02-05 02:41:39,52.3
1800,2020-02-05 02:56:39,52.5
1801,2020-02-05 03:11:39,52.5
1802,2020-02-05 03:26:39,52.5
1803,2020-02-05 03:41:39,52.5
1804,2020-02-05 03:56:39,52.5
1805,2020-02-05 04:11:39,52.5
1806,2020-02-05 04:26:39,52.5
1807,2020-02-05 04:41:39,52.3
1808,2020-02-05 04:56:39,52.3
1809,2020-02-05 05:11:39,52.3
1810,2020-02-05 05:26:39,52.3
1811,2020-02-05 05:41:39,52.3
1812,2020-02-05 05:56:39,52.5
1813,2020-02-05 06:11:39,52.5
1814,2020-02-05 06:26:39,52.5
1815,2020-02-05 06:41:39,52.3
1816,2020-02-05 06:56:39,52.3
1817,2020-02-05 07:11:39,52.3
1818,2020-02-05 07:26:39,52.3
1819,2020-02-05 07:41:39,52.3
1820,2020-02-05 07:56:39,52.3
1821,2020-02-05 08:11:39,52.3
1822,2020-02-05 08:26:39,52.5
1823,2020-02-05 08:41:39,52.5
1824,2020-02-05 08:56:39,52.5
1825,2020-02-05 09:11:39,52.5
1826,2020-02-05 09:26:39,52.5
1827,2020-02-05 09:41:39,52.5
1828,2020-02-05 09:56:39,52.7
1829,2020-02-05 10:11:39,52.5
1830,2020-02-05 10:26:39,52.5
1831,2020-02-05 10:41:39,52.5
1832,2020-02-05 10:56:39,52.5
1833,2020-02-05 11:11:39,52.5
1834,2020-02-05 11:26:39,52.7
1835,2020-02-05 11:41:39,52.7
1836,2020-02-05 11:56:39,52.7
1837,2020-02-05 12:11:39,52.8
1838,2020-02-05 12:26:39,52.7
1839,2020-02-05 12:41:39,52.7
1840,2020-02-05 12:56:39,52.7
1841,2020-02-05 13:11:39,52.7
1842,2020-02-05 13:26:39,52.7
1843,2020-02-05 13:41:39,52.7
1844,2020-02-05 13:56:39,52.7
1845,2020-02-05 14:11:39,52.8
1846,2020-02-05 14:26:39,52.8
1847,2020-02-05 14:41:39,52.8
1848,2020-02-05 14:56:39,52.8
1849,2020-02-05 15:11:39,52.8
1850,2020-02-05 15:26:39,52.8
1851,2020-02-05 15:41:39,52.8
1852,2020-02-05 15:56:39,52.8
1853,2020-02-05 16:11:39,52.8
1854,2020-02-05 16:26:39,52.8
1855,2020-02-05 16:41:39,52.8
1856,2020-02-05 16:56:39,52.8
1857,2020-02-05 17:11:39,52.8
1858,2020-02-05 17:26:39,52.8
1859,2020-02-05 17:41:39,52.7
1860,2020-02-05 17:56:39,52.7
1861,2020-02-05 18:11:39,52.7
1862,2020-02-05 18:26:39,52.7
1863,2020-02-05 18:41:39,52.7
1864,2020-02-05 18:56:39,52.7
1865,2020-02-05 19:11:39,52.7
1866,2020-02-05 19:26:39,52.8
1867,2020-02-05 19:41:39,52.8
1868,2020-02-05 19:56:39,52.8
1869,2020-02-05 20:11:39,52.7
1870,2020-02-05 20:26:39,52.7
1871,2020-02-05 20:41:39,52.7
1872,2020-02-05 20:56:39,52.7
1873,2020-02-05 21:11:39,52.5
1874,2020-02-05 21:26:39,52.5
1875,2020-02-05 21:41:39,52.7
1876,2020-02-05 21:56:39,52.5
1877,2020-02-05 22:11:39,52.5
1878,2020-02-05 22:26:39,52.5
1879,2020-02-05 22:41:39,52.5
1880,2020-02-05 22:56:39,52.5
1881,2020-02-05 23:11:39,52.5
1882,2020-02-05 23:26:39,52.5
1883,2020-02-05 23:41:39,52.5
1884,2020-02-05 23:56:39,52.5
1885,2020-02-06 00:11:39,52.5
1886,2020-02-06 00:26:39,52.5
1887,2020-02-06 00:41:39,52.5
1888,2020-02-06 00:56:39,52.5
1889,2020-02-06 01:11:39,52.5
1890,2020-02-06 01:26:39,52.5
1891,2020-02-06 01:41:39,52.5
1892,2020-02-06 01:56:39,52.5
1893,2020-02-06 02:11:39,52.5
1894,2020-02-06 02:26:39,52.5
1895,2020-02-06 02:41:39,52.3
1896,2020-02-06 02:56:39,52.3
1897,2020-02-06 03:11:39,52.5
1898,2020-02-06 03:26:39,52.3
1899,2020-02-06 03:41:39,52.5
1900,2020-02-06 03:56:39,52.3
1901,2020-02-06 04:11:39,52.3
1902,2020-02-06 04:26:39,52.3
1903,2020-02-06 04:41:39,52.5
1904,2020-02-06 04:56:39,52.3
1905,2020-02-06 05:11:39,52.3
1906,2020-02-06 05:26:39,52.3
1907,2020-02-06 05:41:39,52.3
1908,2020-02-06 05:56:39,52.3
1909,2020-02-06 06:11:39,52.3
1910,2020-02-06 06:26:39,52.3
1911,2020-02-06 06:41:39,52.3
1912,2020-02-06 06:56:39,52.3
1913,2020-02-06 07:11:39,52.3
1914,2020-02-06 07:26:39,52.3
1915,2020-02-06 07:41:39,52.3
1916,2020-02-06 07:56:39,52.3
1917,2020-02-06 08:11:39,52.3
1918,2020-02-06 08:26:39,52.3
1919,2020-02-06 08:41:39,52.3
1920,2020-02-06 08:56:39,52.3
1921,2020-02-06 09:11:39,52.5
1922,2020-02-06 09:26:39,52.5
1923,2020-02-06 09:41:39,52.5
1924,2020-02-06 09:56:39,52.5
1925,2020-02-06 10:11:39,52.5
1926,2020-02-06 10:26:39,52.5
1927,2020-02-06 10:41:39,52.7
1928,2020-02-06 10:56:39,52.7
1929,2020-02-06 11:11:39,52.7
1930,2020-02-06 11:26:39,52.7
1931,2020-02-06 11:41:39,52.5
1932,2020-02-06 11:56:39,52.5
1933,2020-02-06 12:11:39,52.5
1934,2020-02-06 12:26:39,52.5
1935,2020-02-06 12:41:39,52.5
1936,2020-02-06 12:56:39,52.5
1937,2020-02-06 13:11:39,52.7
1938,2020-02-06 13:26:39,52.7
1939,2020-02-06 13:41:39,52.7
1940,2020-02-06 13:56:39,52.7
1941,2020-02-06 14:11:39,52.7
1942,2020-02-06 14:26:39,52.7
1943,2020-02-06 14:41:39,52.7
1944,2020-02-06 14:56:39,52.7
1945,2020-02-06 15:11:39,52.8
1946,2020-02-06 15:26:39,52.8
1947,2020-02-06 15:41:39,52.8
1948,2020-02-06 15:56:39,52.8
1949,2020-02-06 16:11:39,52.8
1950,2020-02-06 16:26:39,52.8
1951,2020-02-06 16:41:39,52.8
1952,2020-02-06 16:56:39,52.8
1953,2020-02-06 17:11:39,52.7
1954,2020-02-06 17:26:39,52.7
1955,2020-02-06 17:41:39,52.7
1956,2020-02-06 17:56:39,52.7
1957,2020-02-06 18:11:39,52.7
1958,2020-02-06 18:26:39,52.7
1959,2020-02-06 18:41:39,52.7
1960,2020-02-06 18:56:39,52.7
1961,2020-02-06 19:11:39,52.7
1962,2020-02-06 19:26:39,52.7
1963,2020-02-06 19:41:39,52.7
1964,2020-02-06 19:56:39,52.7
1965,2020-02-06 20:11:39,52.7
1966,2020-02-06 20:26:39,52.7
1967,2020-02-06 20:41:39,52.7
1968,2020-02-06 20:56:39,52.7
1969,2020-02-06 21:11:39,52.7
1970,2020-02-06 21:26:39,52.7
1971,2020-02-06 21:41:39,52.7
1972,2020-02-06 21:56:39,52.7
1973,2020-02-06 22:11:39,52.7
1974,2020-02-06 22:26:39,52.5
1975,2020-02-06 22:41:39,52.5
1976,2020-02-06 22:56:39,52.5
1977,2020-02-06 23:11:39,52.5
1978,2020-02-06 23:26:39,52.5
1979,2020-02-06 23:41:39,52.5
1980,2020-02-06 23:56:39,52.5
1981,2020-02-07 00:11:39,52.5
1982,2020-02-07 00:26:39,52.5
1983,2020-02-07 00:41:39,52.5
1984,2020-02-07 00:56:39,52.5
1985,2020-02-07 01:11:39,52.5
1986,2020-02-07 01:26:39,52.5
1987,2020-02-07 01:41:39,52.5
1988,2020-02-07 01:56:39,52.5
1989,2020-02-07 02:11:39,52.5
1990,2020-02-07 02:26:39,52.5
1991,2020-02-07 02:41:39,52.5
1992,2020-02-07 02:56:39,52.5
1993,2020-02-07 03:11:39,52.5
1994,2020-02-07 03:26:39,52.5
1995,2020-02-07 03:41:39,52.5
1996,2020-02-07 03:56:39,52.5
1997,2020-02-07 04:11:39,52.5
1998,2020-02-07 04:26:39,52.5
1999,2020-02-07 04:41:39,52.5
2000,2020-02-07 04:56:39,52.5
2001,2020-02-07 05:11:39,52.5
2002,2020-02-07 05:26:39,52.5
2003,2020-02-07 05:41:39,52.5
2004,2020-02-07 05:56:39,52.5
2005,2020-02-07 06:11:39,52.5
2006,2020-02-07 06:26:39,52.5
2007,2020-02-07 06:41:39,52.5
2008,2020-02-07 06:56:39,52.5
2009,2020-02-07 07:11:39,52.5
2010,2020-02-07 07:26:39,52.5
2011,2020-02-07 07:41:39,52.5
2012,2020-02-07 07:56:39,52.5
2013,2020-02-07 08:11:39,52.5
2014,2020-02-07 08:26:39,52.5
2015,2020-02-07 08:41:39,52.5
2016,2020-02-07 08:56:39,52.5
2017,2020-02-07 09:11:39,52.5
2018,2020-02-07 09:26:39,52.5
2019,2020-02-07 09:41:39,52.5
2020,2020-02-07 09:56:39,52.5
2021,2020-02-07 10:11:39,52.5
2022,2020-02-07 10:26:39,52.5
2023,2020-02-07 10:41:39,52.5
2024,2020-02-07 10:56:39,52.5
2025,2020-02-07 11:11:39,52.5
2026,2020-02-07 11:26:39,52.7
2027,2020-02-07 11:41:39,52.7
2028,2020-02-07 11:56:39,52.5
2029,2020-02-07 12:11:39,52.7
2030,2020-02-07 12:26:39,52.7
2031,2020-02-07 12:41:39,52.7
2032,2020-02-07 12:56:39,52.7
2033,2020-02-07 13:11:39,52.7
2034,2020-02-07 13:26:39,52.7
2035,2020-02-07 13:41:39,52.7
2036,2020-02-07 13:56:39,52.7
2037,2020-02-07 14:11:39,52.8
2038,2020-02-07 14:26:39,52.8
2039,2020-02-07 14:41:39,52.8
2040,2020-02-07 14:56:39,52.8
2041,2020-02-07 15:11:39,52.8
2042,2020-02-07 15:26:39,52.8
2043,2020-02-07 15:41:39,52.8
2044,2020-02-07 15:56:39,52.8
2045,2020-02-07 16:11:39,52.8
2046,2020-02-07 16:26:39,52.8
2047,2020-02-07 16:41:39,52.8
2048,2020-02-07 16:56:39,52.8
2049,2020-02-07 17:11:39,52.8
2050,2020-02-07 17:26:39,52.8
2051,2020-02-07 17:41:39,52.8
2052,2020-02-07 17:56:39,52.8
2053,2020-02-07 18:11:39,52.8
2054,2020-02-07 18:26:39,52.8
2055,2020-02-07 18:41:39,52.8
2056,2020-02-07 18:56:39,52.8
2057,2020-02-07 19:11:39,52.8
2058,2020-02-07 19:26:39,52.8
2059,2020-02-07 19:41:39,52.8
2060,2020-02-07 19:56:39,52.8
2061,2020-02-07 20:11:39,52.8
2062,2020-02-07 20:26:39,52.8
2063,2020-02-07 20:41:39,52.8
2064,2020-02-07 20:56:39,52.8
2065,2020-02-07 21:11:39,52.8
2066,2020-02-07 21:26:39,52.8
2067,2020-02-07 21:41:39,52.8
2068,2020-02-07 21:56:39,52.8
2069,2020-02-07 22:11:39,52.8
2070,2020-02-07 22:26:39,52.7
2071,2020-02-07 22:41:39,52.7
2072,2020-02-07 22:56:39,52.7
2073,2020-02-07 23:11:39,52.5
2074,2020-02-07 23:26:39,52.7
2075,2020-02-07 23:41:39,52.7
2076,2020-02-07 23:56:39,52.7
2077,2020-02-08 00:11:39,52.7
2078,2020-02-08 00:26:39,52.7
2079,2020-02-08 00:41:39,52.7
2080,2020-02-08 00:56:39,52.7
2081,2020-02-08 01:11:39,52.7
2082,2020-02-08 01:26:39,52.7
2083,2020-02-08 01:41:39,52.7
2084,2020-02-08 01:56:39,52.7
2085,2020-02-08 02:11:39,52.7
2086,2020-02-08 02:26:39,52.7
2087,2020-02-08 02:41:39,52.7
2088,2020-02-08 02:56:39,52.7
2089,2020-02-08 03:11:39,52.7
2090,2020-02-08 03:26:39,52.7
2091,2020-02-08 03:41:39,52.7
2092,2020-02-08 03:56:39,52.7
2093,2020-02-08 04:11:39,52.7
2094,2020-02-08 04:26:39,52.7
2095,2020-02-08 04:41:39,52.5
2096,2020-02-08 04:56:39,52.7
2097,2020-02-08 05:11:39,52.7
2098,2020-02-08 05:26:39,52.7
2099,2020-02-08 05:41:39,52.7
2100,2020-02-08 05:56:39,52.7
2101,2020-02-08 06:11:39,52.7
2102,2020-02-08 06:26:39,52.7
2103,2020-02-08 06:41:39,52.7
2104,2020-02-08 06:56:39,52.7
2105,2020-02-08 07:11:39,52.7
2106,2020-02-08 07:26:39,52.5
2107,2020-02-08 07:41:39,52.5
2108,2020-02-08 07:56:39,52.5
2109,2020-02-08 08:11:39,52.5
2110,2020-02-08 08:26:39,52.7
2111,2020-02-08 08:41:39,52.7
2112,2020-02-08 08:56:39,52.5
2113,2020-02-08 09:11:39,52.5
2114,2020-02-08 09:26:39,52.5
2115,2020-02-08 09:41:39,52.5
2116,2020-02-08 09:56:39,52.7
2117,2020-02-08 10:11:39,52.7
2118,2020-02-08 10:26:39,52.7
2119,2020-02-08 10:41:39,52.7
2120,2020-02-08 10:56:39,52.5
2121,2020-02-08 11:11:39,52.5
2122,2020-02-08 11:26:39,52.5
2123,2020-02-08 11:41:39,52.5
2124,2020-02-08 11:56:39,52.5
2125,2020-02-08 12:11:39,52.7
2126,2020-02-08 12:26:39,52.7
2127,2020-02-08 12:41:39,52.7
2128,2020-02-08 12:56:39,52.7
2129,2020-02-08 13:11:39,52.7
2130,2020-02-08 13:26:39,52.7
2131,2020-02-08 13:41:39,52.7
2132,2020-02-08 13:56:39,52.8
2133,2020-02-08 14:11:39,52.8
2134,2020-02-08 14:26:39,52.8
2135,2020-02-08 14:41:39,52.8
2136,2020-02-08 14:56:39,52.8
2137,2020-02-08 15:11:39,52.8
2138,2020-02-08 15:26:39,52.8
2139,2020-02-08 15:41:39,52.8
2140,2020-02-08 15:56:39,52.8
2141,2020-02-08 16:11:39,52.8
2142,2020-02-08 16:26:39,52.8
2143,2020-02-08 16:41:39,52.8
